action,action_result,distance_to_goal,experiment,gamma,loss,orientation,reward,signal1,signal2,signal3,speed,time
1,FORWARD,509.16454772966534,1,0.96,,-0.3880651787448627,0.2,1.0,1.0,1.0,3,258
1,FORWARD,508.1054295541578,1,0.96,,-0.3842703442553022,0.2,1.0,1.0,1.0,3,259
1,FORWARD,507.01286918455565,1,0.96,,-0.3804713369194596,0.2,1.0,1.0,1.0,3,260
1,FORWARD,505.886983850825,1,0.96,,-0.37666799563974573,0.2,1.0,1.0,1.0,3,261
1,FORWARD,504.7278946668788,1,0.96,,-0.37286015698227437,0.2,1.0,1.0,1.0,3,262
1,FORWARD,503.535726648931,1,0.96,,-0.36904765507722326,0.2,1.0,1.0,1.0,3,263
1,FORWARD,502.31060873480834,1,0.96,,-0.3652303215166269,0.2,1.0,1.0,1.0,3,264
1,FORWARD,501.0526738042583,1,0.96,,-0.36140798524948914,0.2,1.0,1.0,1.0,3,265
1,FORWARD,499.7620587002985,1,0.96,,-0.3575804724740846,0.2,1.0,1.0,1.0,3,266
1,FORWARD,498.4389042516529,1,0.96,,-0.35374760652732407,0.2,1.0,1.0,1.0,3,267
1,FORWARD,497.08335529632086,1,0.96,,-0.3499092077710511,0.2,1.0,0.0,1.0,3,268
1,FORWARD,495.6955607063323,1,0.96,,-0.3460650934751313,0.2,1.0,0.0,1.0,3,269
1,FORWARD,494.27567341373856,1,0.96,,-0.34221507769719256,0.2,1.0,0.0,1.0,3,270
1,FORWARD,492.8238504378978,1,0.96,,-0.33835897115886887,0.2,1.0,0.0,1.0,3,271
1,FORWARD,491.3402529141104,1,0.96,,-0.33449658111839425,0.2,1.0,0.0,1.0,3,272
1,FORWARD,489.82504612366665,1,0.96,,-0.33062771123938894,0.2,1.0,0.0,1.0,3,273
1,FORWARD,488.2783995253724,1,0.96,,-0.3267521614556727,0.2,1.0,0.0,1.0,3,274
1,FORWARD,486.7004867886177,1,0.96,,-0.32286972783193535,0.2,1.0,0.0,1.0,3,275
1,FORWARD,485.0914858280613,1,0.96,,-0.3189802024200874,0.2,0.0,0.0,1.0,3,276
-14,FORWARD,483.4515788400048,1,0.96,,-0.3150833731111074,0.2,1.0,0.0,1.0,3,277
1,FORWARD,482.4838190369894,1,0.96,,-0.3945123568155288,0.2,1.0,0.0,1.0,3,278
1,FORWARD,481.4832431105394,1,0.96,,-0.3908283153028506,0.2,1.0,0.0,1.0,3,279
1,FORWARD,480.44995179194626,1,0.96,,-0.3871405689132846,0.2,1.0,0.0,1.0,3,280
1,FORWARD,479.38404932104066,1,0.96,,-0.38344897038382253,0.2,1.0,0.0,1.0,3,281
1,FORWARD,478.28564345886303,1,0.96,,-0.3797533702774325,0.2,1.0,0.0,1.0,3,282
1,FORWARD,477.1548455010418,1,0.96,,-0.3760536168871547,0.2,0.0,0.0,1.0,3,283
-14,FORWARD,475.99177029191384,1,0.96,,-0.37234955613761045,0.2,1.0,0.0,1.0,3,284
1,FORWARD,475.5501036985237,1,0.96,,-0.4519743648171315,0.2,1.0,0.0,1.0,3,285
1,FORWARD,475.0751756647719,1,0.96,,-0.4484040626134553,0.2,1.0,0.0,1.0,3,286
1,FORWARD,474.5670312254057,1,0.96,,-0.4448322313357012,0.2,1.0,0.0,1.0,3,287
1,FORWARD,474.0257186042464,1,0.96,,-0.44125875516120794,0.2,1.0,0.0,1.0,3,288
1,FORWARD,473.451289217824,1,0.96,,-0.4376835173670117,0.2,1.0,0.0,1.0,3,289
1,FORWARD,472.8437976793079,1,0.96,,-0.43410640026331077,0.2,1.0,0.0,1.0,3,290
1,FORWARD,472.2033018027461,1,0.96,,-0.4305272851258545,0.2,1.0,0.0,1.0,3,291
1,FORWARD,471.529862607623,1,0.96,,-0.42694605212717707,0.2,1.0,0.0,1.0,3,292
1,FORWARD,470.82354432375104,1,0.96,,-0.4233625802665989,0.2,1.0,0.0,1.0,3,293
1,FORWARD,470.0844143965081,1,0.96,,-0.41977674729890424,0.2,1.0,0.0,1.0,3,294
1,FORWARD,469.31254349243807,1,0.96,,-0.4161884296616193,0.2,1.0,0.0,1.0,3,295
1,FORWARD,468.5080055052277,1,0.96,,-0.4125975024007936,0.2,1.0,0.0,1.0,3,296
1,FORWARD,467.670877562079,1,0.96,,-0.4090038390951994,0.2,1.0,0.0,1.0,3,297
1,FORWARD,466.80124003049434,1,0.96,,-0.4054073117788508,0.2,1.0,0.0,1.0,3,298
1,FORWARD,465.8991765254925,1,0.96,,-0.4018077908617493,0.2,1.0,0.0,1.0,3,299
1,FORWARD,464.9647739172778,1,0.96,,-0.3982051450487521,0.2,1.0,0.0,1.0,3,300
1,FORWARD,463.9981223393814,1,0.96,0.08263829350471497,-0.39459924125646156,0.2,1.0,0.0,1.0,3,301
1,FORWARD,462.99931519729967,1,0.96,0.08102215081453323,-0.3909899445280264,0.2,0.0,0.0,1.0,3,302
-14,FORWARD,461.9684491776527,1,0.96,0.07933826744556427,-0.3873771179457448,0.2,1.0,0.0,1.0,3,303
1,FORWARD,461.6685126711272,1,0.96,0.08143560588359833,-0.4670939558746854,0.2,1.0,0.0,1.0,3,304
1,FORWARD,461.3357860190331,1,0.96,0.07861308753490448,-0.46359580336357215,0.2,1.0,0.0,1.0,3,305
1,FORWARD,460.97029968665237,1,0.96,0.08037972450256348,-0.4600966629487505,0.2,1.0,0.0,1.0,3,306
1,FORWARD,460.572087155899,1,0.96,0.07893042266368866,-0.4565964299133752,0.2,1.0,0.0,1.0,3,307
1,FORWARD,460.14118492713646,1,0.96,0.07629851996898651,-0.4530949989347813,0.2,1.0,0.0,1.0,3,308
1,FORWARD,459.6776325211859,1,0.96,0.07632450014352798,-0.449592264024686,0.2,1.0,0.0,1.0,3,309
1,FORWARD,459.18147248153025,1,0.96,0.07796914130449295,-0.446088118468639,0.2,1.0,0.0,1.0,3,310
1,FORWARD,458.65275037672416,1,0.96,0.07737656682729721,-0.4425824547646429,0.2,1.0,0.0,1.0,3,311
1,FORWARD,458.09151480301676,1,0.96,0.07749069482088089,-0.43907516456087536,0.2,1.0,0.0,1.0,3,312
1,FORWARD,457.49781738719696,1,0.96,0.07569735497236252,-0.43556613859243704,0.2,0.0,0.0,1.0,3,313
-14,FORWARD,456.8717127896702,1,0.96,0.07667791098356247,-0.4320552666170494,0.2,1.0,0.0,1.0,3,314
1,MOVE,456.9934467012905,1,0.96,0.07476190477609634,-0.5118757706829574,-0.3,1.0,0.0,1.0,3,315
1,MOVE,457.0825227696268,1,0.96,0.07315374910831451,-0.5084083675513174,-0.3,1.0,0.0,1.0,3,316
1,MOVE,457.1389329579256,1,0.96,0.07709753513336182,-0.5049412824806989,-0.3,1.0,0.0,1.0,3,317
1,MOVE,457.1626721771686,1,0.96,0.07416541874408722,-0.5014744167851705,-0.3,1.0,0.0,1.0,3,318
1,FORWARD,457.15373828585007,1,0.96,0.07489698380231857,-0.49800767190019357,0.2,1.0,0.0,1.0,3,319
1,FORWARD,457.11213208988477,1,0.96,0.0737435519695282,-0.4945409493280604,0.2,1.0,0.0,1.0,3,320
1,FORWARD,457.0378573426424,1,0.96,0.07324884086847305,-0.49107415058340415,0.2,1.0,0.0,1.0,3,321
8,FORWARD,456.930920745111,1,0.96,0.07281964272260666,-0.4876071771387243,0.2,1.0,0.0,1.0,3,322
1,FORWARD,456.4270348659556,1,0.96,0.07178559899330139,-0.4452510414809766,0.2,1.0,0.0,1.0,3,323
1,FORWARD,455.89070778452134,1,0.96,0.07422324270009995,-0.4417568140414212,0.2,1.0,0.0,1.0,3,324
1,FORWARD,455.3219885333263,1,0.96,0.0727682039141655,-0.43826095186469327,0.2,1.0,0.0,1.0,3,325
1,FORWARD,454.7209291484752,1,0.96,0.07371576130390167,-0.4347633469259143,0.2,0.0,0.0,1.0,3,326
-14,FORWARD,454.08758467261015,1,0.96,0.07082244753837585,-0.4312638902142752,0.2,1.0,0.0,1.0,3,327
1,MOVE,454.2020345530669,1,0.96,0.07210716605186462,-0.511095805001238,-0.3,1.0,0.0,1.0,3,328
11,MOVE,454.2839464329888,1,0.96,0.06786192953586578,-0.5076414211727831,-0.3,0.0,0.0,1.0,3,329
-14,FORWARD,453.8115710555602,1,0.96,0.0734143778681755,-0.44863177424849116,0.2,1.0,0.0,1.0,3,330
1,MOVE,454.08952235670546,1,0.96,0.06961855292320251,-0.5284864685562363,-0.3,1.0,0.0,1.0,3,331
-10,MOVE,454.3349825228402,1,0.96,0.07156525552272797,-0.5250254670981506,-0.3,1.0,0.0,1.0,3,332
-10,MOVE,455.1146927309073,1,0.96,0.0735221579670906,-0.5826763638524799,-0.3,1.0,1.0,1.0,3,333
1,MOVE,456.40231160390334,1,0.96,0.07105416059494019,-0.64025977221234,-0.3,1.0,1.0,1.0,3,334
-17,MOVE,457.6586845736165,1,0.96,0.06980952620506287,-0.6365966680094209,-0.3,1.0,1.0,1.0,3,335
1,MOVE,459.6687279276095,1,0.96,0.06906654685735703,-0.7329384850918157,-0.3,1.0,1.0,1.0,3,336
-12,MOVE,461.65059435909563,1,0.96,0.06988544017076492,-0.728928490179869,-0.3,1.0,1.0,1.0,3,337
1,ON_EDGE,464.0652006748886,1,0.96,0.0644456297159195,-0.7971513725698713,-0.9,1.0,1.0,1.0,3,338
1,FORWARD,458.63200764545934,1,0.96,0.06870327144861221,-0.7985391451628524,0.2,1.0,1.0,1.0,3,339
1,MOVE,460.9984156375397,1,0.96,0.06612047553062439,-0.7886595979540597,-0.3,1.0,1.0,1.0,3,340
1,ON_EDGE,463.3398672102209,1,0.96,0.06440964341163635,-0.7843805259139955,-0.9,1.0,1.0,1.0,3,341
1,FORWARD,458.50851466003417,1,0.96,0.06877752393484116,-0.7812943889015164,0.2,1.0,1.0,1.0,3,342
1,MOVE,460.772423925686,1,0.96,0.07029559463262558,-0.7715042996175384,-0.3,1.0,1.0,1.0,3,343
1,ON_EDGE,463.01025505609783,1,0.96,0.06865343451499939,-0.7673119246393612,-0.9,1.0,1.0,1.0,3,344
1,FORWARD,458.40625764339467,1,0.96,0.0658726692199707,-0.7646277222348498,0.2,1.0,1.0,1.0,3,345
11,MOVE,460.5648487319792,1,0.96,0.06761129945516586,-0.7549204036982703,-0.3,1.0,1.0,1.0,3,346
1,ON_EDGE,462.29831985643204,1,0.96,0.06428438425064087,-0.6952525670978348,-0.9,1.0,1.0,1.0,3,347
1,ON_EDGE,463.7694555935516,1,0.96,0.06764565408229828,-0.692290146661141,-0.9,1.0,1.0,1.0,3,348
1,FORWARD,457.9890347520147,1,0.96,0.06791555136442184,-0.6941600771265061,0.2,1.0,1.0,1.0,3,349
1,ON_EDGE,459.59716583820807,1,0.96,0.06850571930408478,-0.679202458690692,-0.9,1.0,1.0,1.0,3,350
1,MOVE,460.8979340038668,1,0.96,0.07017146050930023,-0.6756769425115349,-0.3,1.0,1.0,1.0,3,351
1,ON_EDGE,462.4024939613863,1,0.96,0.07243068516254425,-0.6663301105164066,-0.9,1.0,1.0,1.0,3,352
1,ON_EDGE,457.8854558594352,1,0.96,0.06808402389287949,-0.6682859889723656,-0.9,1.0,1.0,1.0,3,353
7,MOVE,459.0836189623962,1,0.96,0.07214003056287766,-0.6645998030143846,-0.3,1.0,1.0,1.0,3,354
1,MOVE,460.16497445922323,1,0.96,0.0714864507317543,-0.6164079281852126,-0.3,1.0,1.0,1.0,3,355
1,ON_EDGE,461.2144748015271,1,0.96,0.06950245052576065,-0.6127903450373486,-0.9,1.0,1.0,1.0,3,356
1,MOVE,461.9197577830219,1,0.96,0.07540129870176315,-0.6089792619980164,-0.3,1.0,1.0,1.0,3,357
1,ON_EDGE,462.8539520195566,1,0.96,0.07212977856397629,-0.5998154874402152,-0.9,1.0,1.0,1.0,3,358
1,ON_EDGE,457.3382599076069,1,0.96,0.07031647115945816,-0.6019608290647869,-0.9,1.0,1.0,1.0,3,359
1,MOVE,457.9293803350203,1,0.96,0.06746223568916321,-0.5979446427146233,-0.3,1.0,1.0,1.0,3,360
1,MOVE,458.71437272427806,1,0.96,0.07339249551296234,-0.5832653664644398,-0.3,1.0,1.0,1.0,3,361
1,ON_EDGE,459.46708543953025,1,0.96,0.06924200057983398,-0.5797207575082394,-0.9,1.0,1.0,1.0,3,362
1,MOVE,459.85230429543327,1,0.96,0.07133198529481888,-0.5756805039564873,-0.3,1.0,1.0,1.0,3,363
1,MOVE,460.4846613142558,1,0.96,0.07257958501577377,-0.5665875895194439,-0.3,1.0,1.0,1.0,3,364
1,ON_EDGE,461.08449489985907,1,0.96,0.07381508499383926,-0.5630605874646,-0.9,1.0,1.0,1.0,3,365
1,MOVE,461.3119714267337,1,0.96,0.06872209906578064,-0.5589822665002178,-0.3,1.0,1.0,1.0,3,366
1,MOVE,461.78990478519984,1,0.96,0.06759259849786758,-0.5499057631936001,-0.3,1.0,1.0,1.0,3,367
1,ON_EDGE,462.23512982544514,1,0.96,0.0703146904706955,-0.5463927458948156,-0.9,1.0,1.0,1.0,3,368
1,ON_EDGE,462.3048652817201,1,0.96,0.06648042052984238,-0.542293268629807,-0.9,1.0,1.0,1.0,3,369
1,FORWARD,456.7076091809591,1,0.96,0.0712725818157196,-0.5444860633353933,0.2,1.0,1.0,1.0,3,370
1,ON_EDGE,456.9986616569932,1,0.96,0.06411569565534592,-0.5298899240991543,-0.9,1.0,1.0,1.0,3,371
1,FORWARD,456.90768713546134,1,0.96,0.07316036522388458,-0.5257294855533705,0.2,1.0,1.0,1.0,3,372
1,MOVE,457.07484155278826,1,0.96,0.07297022640705109,-0.5167015491101254,-0.3,1.0,1.0,1.0,3,373
1,ON_EDGE,457.2093430482856,1,0.96,0.07288608700037003,-0.5132323527665409,-0.9,1.0,1.0,1.0,3,374
1,FORWARD,456.96015620120227,1,0.96,0.07399795204401016,-0.5090586662776652,0.2,1.0,1.0,1.0,3,375
1,MOVE,456.9703474741206,1,0.96,0.06960323452949524,-0.5000364677932594,-0.3,1.0,1.0,1.0,3,376
1,ON_EDGE,456.9478739096676,1,0.96,0.07118641585111618,-0.49657062444135797,-0.9,1.0,1.0,1.0,3,377
1,FORWARD,456.54155488549384,1,0.96,0.07388480752706528,-0.49239719096705786,0.2,1.0,1.0,1.0,3,378
1,FORWARD,456.39479261716866,1,0.96,0.07372508198022842,-0.4833771581795007,0.2,1.0,1.0,1.0,3,379
1,ON_EDGE,456.2154094669754,1,0.96,0.07193556427955627,-0.47991109772038787,-0.9,1.0,1.0,1.0,3,380
1,FORWARD,455.65303111963414,1,0.96,0.07083304226398468,-0.4757450775113489,0.2,1.0,1.0,1.0,3,381
1,FORWARD,455.3497547498441,1,0.96,0.07437513768672943,-0.4667236387378314,0.2,1.0,1.0,1.0,3,382
1,ON_EDGE,455.01395723415567,1,0.96,0.06767478585243225,-0.4632537834387884,-0.9,1.0,1.0,1.0,3,383
1,FORWARD,454.2970213118926,1,0.96,0.07213196903467178,-0.45910237609513965,0.2,1.0,1.0,1.0,3,384
1,FORWARD,453.83809852587024,1,0.96,0.0739116296172142,-0.45007594792491956,0.2,1.0,1.0,1.0,3,385
1,ON_EDGE,453.34681021319733,1,0.96,0.07195241749286652,-0.44659870005280494,-0.9,1.0,1.0,1.0,3,386
1,FORWARD,452.4772436732003,1,0.96,0.07067625969648361,-0.44246916946488474,0.2,1.0,1.0,1.0,3,387
1,FORWARD,451.8639676335255,1,0.96,0.06932737678289413,-0.4334341443790079,0.2,1.0,1.0,1.0,3,388
1,ON_EDGE,451.2185378686441,1,0.96,0.0744815394282341,-0.429945873715962,-0.9,1.0,1.0,1.0,3,389
1,FORWARD,450.19868803154503,1,0.96,0.07082492113113403,-0.4258455733682983,0.2,1.0,1.0,1.0,3,390
1,FORWARD,449.4327734389308,1,0.96,0.06861476600170135,-0.416798307220354,0.2,1.0,1.0,1.0,3,391
1,ON_EDGE,448.63497360353523,1,0.96,0.06878382712602615,-0.41329533839533333,-0.9,1.0,1.0,1.0,3,392
1,FORWARD,447.4676021630043,1,0.96,0.07272490859031677,-0.40923173716702754,0.2,1.0,1.0,1.0,3,393
-1,FORWARD,446.5511801550085,1,0.96,0.07315436750650406,-0.40016853645870415,0.2,1.0,1.0,1.0,3,394
1,ON_EDGE,445.7032107692617,1,0.96,0.07351318746805191,-0.4077582471389479,-0.9,1.0,1.0,1.0,3,395
1,FORWARD,444.48942358762275,1,0.96,0.07521644234657288,-0.4037369025281389,0.2,1.0,1.0,1.0,3,396
1,FORWARD,443.5238641785461,1,0.96,0.07121831923723221,-0.3946766838981697,0.2,1.0,1.0,1.0,3,397
1,ON_EDGE,442.52694611088623,1,0.96,0.07360729575157166,-0.39115740316877257,-0.9,1.0,1.0,1.0,3,398
3,FORWARD,441.16683462802604,1,0.96,0.07331132143735886,-0.38713695960238415,0.2,1.0,1.0,1.0,3,399
1,FORWARD,439.9575615566015,1,0.96,0.07365887612104416,-0.36694466163048395,0.2,1.0,1.0,1.0,3,400
1,ON_EDGE,438.71753765743057,1,0.96,0.08228542655706406,-0.36337274326253444,-0.9,1.0,1.0,1.0,3,401
1,FORWARD,437.1264823661911,1,0.96,0.09024636447429657,-0.3594403137109677,0.2,1.0,1.0,1.0,3,402
1,FORWARD,435.7752723747328,1,0.96,0.08387912064790726,-0.35030422703516484,0.2,1.0,1.0,1.0,3,403
1,ON_EDGE,434.39381719872,1,0.96,0.08402219414710999,-0.3467021275685464,-0.9,1.0,1.0,1.0,3,404
1,FORWARD,432.67223888079855,1,0.96,0.08884743601083755,-0.3428675045509108,0.2,1.0,1.0,1.0,3,405
1,FORWARD,431.1830700833308,1,0.96,0.08015868812799454,-0.33369995873011715,0.2,1.0,1.0,1.0,3,406
1,ON_EDGE,429.6642235602065,1,0.96,0.08605439215898514,-0.33006365233853446,-0.9,1.0,1.0,1.0,3,407
1,FORWARD,427.814856131964,1,0.96,0.08669963479042053,-0.3263057129446928,0.2,1.0,1.0,1.0,3,408
1,FORWARD,426.19182591177514,1,0.96,0.08758515864610672,-0.3171025676291554,0.2,1.0,1.0,1.0,3,409
1,ON_EDGE,424.53974971259186,1,0.96,0.09121429920196533,-0.31342782603943153,-0.9,1.0,1.0,1.0,3,410
-15,FORWARD,422.5676533491112,1,0.96,0.08130016177892685,-0.3097553109618391,0.2,1.0,1.0,1.0,3,411
1,FORWARD,421.5555684774426,1,0.96,0.08268807828426361,-0.3894011812340662,0.2,1.0,1.0,1.0,3,412
-15,ON_EDGE,420.5131353695426,1,0.96,0.0878860279917717,-0.3859755264585351,-0.9,1.0,1.0,1.0,3,413
-15,FORWARD,419.114222762649,1,0.96,0.08771999180316925,-0.3820717622358847,0.2,1.0,1.0,1.0,3,414
3,MOVE,419.60200448722065,1,0.96,0.08937852084636688,-0.550862305583883,-0.3,1.0,1.0,1.0,3,415
-15,ON_EDGE,419.9552925238107,1,0.96,0.08365372568368912,-0.5364424646359307,-0.9,1.0,1.0,1.0,3,416
-15,FORWARD,419.9065571344691,1,0.96,0.08359574526548386,-0.5320857813771235,0.2,1.0,1.0,1.0,3,417
-15,MOVE,421.6845958691621,1,0.96,0.0802454948425293,-0.7010150713766314,-0.3,1.0,1.0,1.0,3,418
-15,ON_EDGE,424.03691275665534,1,0.96,0.08379987627267838,-0.7861762274677089,-0.9,1.0,1.0,1.0,3,419
-15,MOVE,426.07073415824436,1,0.96,0.0806497186422348,-0.7819891736493263,-0.3,1.0,1.0,1.0,3,420
11,MOVE,429.03416361398075,1,0.96,0.08106645196676254,-0.9500736498780116,-0.3,1.0,1.0,1.0,3,421
11,MOVE,431.85580721675996,1,0.96,0.08485196530818939,-0.889310216689134,-0.3,1.0,1.0,1.0,3,422
11,MOVE,434.435708498511,1,0.96,0.0867517814040184,-0.8289526382052376,-0.3,1.0,1.0,1.0,3,423
11,ON_EDGE,436.6841293151953,1,0.96,0.07819302380084991,-0.7689666686105937,-0.9,1.0,1.0,1.0,3,424
11,MOVE,438.6256545605395,1,0.96,0.08021960407495499,-0.7650391097721453,-0.3,1.0,1.0,1.0,3,425
11,MOVE,439.9476580650515,1,0.96,0.08554115146398544,-0.6442819069496283,-0.3,1.0,1.0,1.0,3,426
11,ON_EDGE,440.749884881103,1,0.96,0.08206090331077576,-0.5851221736825595,-0.9,1.0,1.0,1.0,3,427
11,MOVE,441.2235457964463,1,0.96,0.07902615517377853,-0.5816185209833438,-0.3,1.0,1.0,1.0,3,428
1,FORWARD,440.87153927187666,1,0.96,0.07888216525316238,-0.46148983156264456,0.2,1.0,1.0,1.0,3,429
1,ON_EDGE,440.4876752857455,1,0.96,0.08316254615783691,-0.45808446415674786,-0.9,1.0,1.0,1.0,3,430
1,FORWARD,439.71447615021196,1,0.96,0.08133584260940552,-0.45384747544331927,0.2,1.0,1.0,1.0,3,431
1,FORWARD,439.2075656553058,1,0.96,0.07638587802648544,-0.4448852969009467,0.2,1.0,1.0,1.0,3,432
1,ON_EDGE,438.6689656701007,1,0.96,0.0735301822423935,-0.4414714576089596,-0.9,1.0,1.0,1.0,3,433
1,FORWARD,437.74119990225654,1,0.96,0.08334184437990189,-0.4372198365805942,0.2,1.0,1.0,1.0,3,434
1,FORWARD,437.08044646145777,1,0.96,0.07980498671531677,-0.428247943043485,0.2,1.0,1.0,1.0,3,435
1,ON_EDGE,436.38822595084685,1,0.96,0.07737284898757935,-0.4248219224544592,-0.9,1.0,1.0,1.0,3,436
-16,FORWARD,435.31109931569455,1,0.96,0.08199141174554825,-0.4206024953393129,0.2,1.0,1.0,1.0,3,437
1,MOVE,435.3785575570476,1,0.96,0.0770769715309143,-0.5060616267833935,-0.3,1.0,1.0,1.0,3,438
1,ON_EDGE,435.41432930560933,1,0.96,0.0769435465335846,-0.5026990227434504,-0.9,1.0,1.0,1.0,3,439
1,FORWARD,435.05371086368314,1,0.96,0.07441030442714691,-0.4984017365153525,0.2,1.0,1.0,1.0,3,440
1,FORWARD,434.9649673533486,1,0.96,0.08323682099580765,-0.4894855847046433,0.2,1.0,1.0,1.0,3,441
1,ON_EDGE,434.8445620539241,1,0.96,0.07915052771568298,-0.48612426631286465,-0.9,1.0,1.0,1.0,3,442
4,FORWARD,434.32164996631036,1,0.96,0.07434867322444916,-0.4817476669095766,0.2,1.0,1.0,1.0,3,443
4,FORWARD,433.9199943126733,1,0.96,0.08070322126150131,-0.45616496212345337,0.2,1.0,1.0,1.0,3,444
4,ON_EDGE,433.33196900750823,1,0.96,0.07547993957996368,-0.43612262665597495,-0.9,1.0,1.0,1.0,3,445
4,FORWARD,432.3476508334044,1,0.96,0.08376132696866989,-0.4317808417853657,0.2,1.0,1.0,1.0,3,446
4,FORWARD,431.3361817266662,1,0.96,0.08069555461406708,-0.3894945907585983,0.2,1.0,1.0,1.0,3,447
4,ON_EDGE,430.14795057197625,1,0.96,0.0806679055094719,-0.36935419393155544,-0.9,1.0,1.0,1.0,3,448
4,FORWARD,428.5882598762164,1,0.96,0.08368895202875137,-0.3651845444252234,0.2,1.0,1.0,1.0,3,449
4,FORWARD,427.01048869518695,1,0.96,0.07761280238628387,-0.32277132596459995,0.2,1.0,1.0,1.0,3,450
-5,ON_EDGE,425.27285069663725,1,0.96,0.07921405881643295,-0.30244765856415273,-0.9,1.0,1.0,1.0,3,451
4,FORWARD,423.20816575032774,1,0.96,0.08219271898269653,-0.2986275173370278,0.2,1.0,1.0,1.0,3,452
4,FORWARD,421.49806914594626,1,0.96,0.07737411558628082,-0.3060028184230182,0.2,1.0,1.0,1.0,3,453
4,ON_EDGE,419.6335921565268,1,0.96,0.07951365411281586,-0.28563826988884883,-0.9,1.0,1.0,1.0,3,454
4,FORWARD,417.4665387450338,1,0.96,0.0772048681974411,-0.2820913562943633,0.2,1.0,1.0,1.0,3,455
4,FORWARD,415.2809459562755,1,0.96,0.07512513548135757,-0.23941896549422736,0.2,1.0,1.0,1.0,3,456
4,ON_EDGE,412.9664070370821,1,0.96,0.08169081062078476,-0.21876778868884578,-0.9,1.0,1.0,1.0,3,457
4,FORWARD,410.3985928259252,1,0.96,0.07792050391435623,-0.21558315618062124,0.2,1.0,1.0,1.0,3,458
4,FORWARD,407.83184972548355,1,0.96,0.07546231895685196,-0.17259687751821307,0.2,1.0,1.0,1.0,3,459
4,FORWARD,405.1679703130693,1,0.96,0.0818747878074646,-0.15158297044537644,0.2,1.0,1.0,1.0,3,460
4,FORWARD,402.41813550166677,1,0.96,0.08041895180940628,-0.13044117855884543,0.2,1.0,1.0,1.0,3,461
2,ON_EDGE,399.59410863407476,1,0.96,0.07749246805906296,-0.10916439875528224,-0.9,1.0,1.0,1.0,3,462
4,FORWARD,396.49301614006043,1,0.96,0.08223903924226761,-0.1048086866597498,0.2,1.0,1.0,1.0,3,463
4,FORWARD,393.57055267383583,1,0.96,0.07414146512746811,-0.07225412014687149,0.2,1.0,1.0,1.0,3,464
4,FORWARD,390.6086330523676,1,0.96,0.07906477898359299,-0.05057793923167029,0.2,1.0,1.0,1.0,3,465
4,FORWARD,387.62094956234296,1,0.96,0.07537249475717545,-0.028742539416952834,0.2,1.0,0.0,1.0,3,466
4,FORWARD,384.62162780724685,1,0.96,0.07790256291627884,-0.006742468488023114,0.2,1.0,0.0,1.0,3,467
4,FORWARD,381.6251782054905,1,0.96,0.08113212883472443,0.015427167266046374,0.2,1.0,0.0,1.0,3,468
4,FORWARD,378.6464402417868,1,0.96,0.07609789818525314,0.03777061677863894,0.2,1.0,0.0,1.0,3,469
4,FORWARD,375.70051893248717,1,0.96,0.07807449996471405,0.060291392304636066,0.2,1.0,0.0,1.0,3,470
4,FORWARD,372.80271305129,1,0.96,0.07823333889245987,0.08299217298278103,0.2,0.0,0.0,1.0,3,471
-12,FORWARD,369.96843478557616,1,0.96,0.07438414543867111,0.10587470534157807,0.2,0.0,0.0,1.0,3,472
-12,FORWARD,366.9923438439132,1,0.96,0.08155398815870285,0.040050813764021906,0.2,1.0,0.0,1.0,3,473
4,FORWARD,364.00265390835995,1,0.96,0.07430016249418259,-0.026289318350406182,0.2,1.0,0.0,1.0,3,474
4,FORWARD,361.0029278006087,1,0.96,0.08037430793046951,-0.004283518533332694,0.2,1.0,0.0,1.0,3,475
4,FORWARD,358.00771139797575,1,0.96,0.08110667020082474,0.017903107944967127,0.2,0.0,0.0,1.0,3,476
-12,FORWARD,355.03189540903435,1,0.96,0.07492980360984802,0.040275273900470074,0.2,1.0,0.0,1.0,3,477
4,FORWARD,352.0420230668023,1,0.96,0.07033482193946838,-0.02605197619174059,0.2,1.0,0.0,1.0,3,478
4,FORWARD,349.0422681628915,1,0.96,0.07911665737628937,-0.004051513599632031,0.2,0.0,0.0,1.0,3,479
-12,FORWARD,346.0471783372138,1,0.96,0.0763903483748436,0.018135887015732793,0.2,1.0,0.0,1.0,3,480
4,FORWARD,343.08205475764476,1,0.96,0.07464153319597244,-0.048373638558797546,0.2,1.0,0.0,1.0,3,481
4,FORWARD,340.0925942666346,1,0.96,0.07145850360393524,-0.02657278203290194,0.2,1.0,0.0,1.0,3,482
4,FORWARD,337.0929082098663,1,0.96,0.07142633199691772,-0.00458468955449303,0.2,0.0,0.0,1.0,3,483
-12,FORWARD,334.0975322734248,1,0.96,0.07155220210552216,0.01759673206701224,0.2,1.0,0.0,1.0,3,484
4,FORWARD,331.13319883051213,1,0.96,0.07421331107616425,-0.04891200672253964,0.2,1.0,0.0,1.0,3,485
4,FORWARD,328.14418915631643,1,0.96,0.07504897564649582,-0.02713117574853828,0.2,1.0,0.0,1.0,3,486
4,FORWARD,325.14458645113365,1,0.96,0.08089596778154373,-0.005156695280184286,0.2,1.0,0.0,1.0,3,487
4,FORWARD,322.1489128326226,1,0.96,0.07290052622556686,0.0170179499259338,0.2,0.0,0.0,1.0,3,488
-12,FORWARD,319.1720785132611,1,0.96,0.07188893854618073,0.039398575705530806,0.2,1.0,0.0,1.0,3,489
